User ID,Measurement,Group
7622,14380,Treatment
13314,14193,Treatment
565,14280,Treatment
3907,14346,Treatment
13327,14283,Treatment
1743,14182,Treatment
13885,14469,Treatment
9133,14423,Treatment
3547,14268,Treatment
1566,14393,Treatment
6918,14225,Treatment
2476,14538,Treatment
6548,14257,Treatment
12100,14536,Treatment
11098,14454,Treatment
865,14346,Treatment
12483,14121,Treatment
11310,14217,Treatment
2084,14304,Treatment
468,14301,Treatment
3422,14299,Treatment
4052,14129,Treatment
9018,14569,Treatment
12626,14359,Treatment
133,14345,Treatment
6119,14190,Treatment
9065,14399,Treatment
7584,14249,Treatment
6948,14270,Treatment
12912,14338,Treatment
4275,14511,Treatment
6700,14516,Treatment
11520,14173,Treatment
489,14347,Treatment
8132,14382,Treatment
3111,14440,Treatment
3057,14342,Treatment
2265,14328,Treatment
3661,14445,Treatment
5544,14467,Treatment
8222,14471,Treatment
9035,14247,Treatment
8920,14284,Treatment
11255,14284,Treatment
1910,14348,Treatment
6495,14400,Treatment
416,14415,Treatment
4006,14384,Treatment
5664,14361,Treatment
828,14335,Treatment
2172,14405,Treatment
13537,14385,Treatment
6871,14444,Treatment
7193,14519,Treatment
5261,14295,Treatment
13648,14280,Treatment
4457,14381,Treatment
9637,14294,Treatment
6930,14476,Treatment
13236,14145,Treatment
11416,14342,Treatment
8028,14351,Treatment
5250,14236,Treatment
12320,14115,Treatment
12888,14269,Treatment
3115,14293,Treatment
4213,14419,Treatment
7427,14408,Treatment
3670,14311,Treatment
11712,14387,Treatment
12314,14217,Treatment
12044,14268,Treatment
9190,14323,Treatment
12892,14545,Treatment
12213,14178,Treatment
13256,14390,Treatment
6981,14400,Treatment
4018,14137,Treatment
6406,14345,Treatment
3828,14403,Treatment
10069,14298,Treatment
5762,14358,Treatment
7530,14258,Treatment
368,14085,Treatment
6751,14005,Treatment
7029,14293,Treatment
5979,14381,Treatment
13737,14298,Treatment
7561,14381,Treatment
10161,14425,Treatment
6259,14466,Treatment
6322,14359,Treatment
13430,14561,Treatment
2746,14455,Treatment
7223,14428,Treatment
653,14170,Treatment
10572,14315,Treatment
3401,14260,Treatment
6974,14478,Treatment
9105,14282,Treatment
7751,14381,Treatment
7549,14308,Treatment
7024,14352,Treatment
6140,14300,Treatment
7704,14348,Treatment
3674,14449,Treatment
8148,14414,Treatment
8062,14142,Treatment
1046,14220,Treatment
4339,14401,Treatment
2868,14294,Treatment
3567,14519,Treatment
5463,14317,Treatment
1524,14227,Treatment
13220,14378,Treatment
5571,14281,Treatment
8930,14258,Treatment
2059,14294,Treatment
12099,14435,Treatment
9981,14371,Treatment
12427,14434,Treatment
13811,14226,Treatment
3447,14448,Treatment
11867,14333,Treatment
1083,14272,Treatment
8156,14186,Treatment
1445,14472,Treatment
2582,14355,Treatment
11067,14390,Treatment
6335,14200,Treatment
11344,14344,Treatment
13026,14233,Treatment
9476,14386,Treatment
12271,14321,Treatment
11958,14054,Treatment
11888,14156,Treatment
10509,14336,Treatment
3892,14345,Treatment
6896,14295,Treatment
10348,14260,Treatment
3427,14331,Treatment
23,14227,Treatment
10194,14345,Treatment
9855,14455,Treatment
11813,14294,Treatment
4293,14271,Treatment
9383,14366,Treatment
3129,14566,Treatment
10489,14194,Treatment
586,14496,Treatment
1479,14421,Treatment
8709,14477,Treatment
10754,14492,Treatment
7525,14331,Treatment
601,14399,Treatment
3030,14330,Treatment
2072,14137,Treatment
12790,14280,Treatment
11824,14409,Treatment
10630,14432,Treatment
13611,14280,Treatment
3763,14202,Treatment
8491,14423,Treatment
9375,14465,Treatment
12252,14358,Treatment
10520,14364,Treatment
5670,14330,Treatment
10734,14254,Treatment
6253,14311,Treatment
9207,14384,Treatment
1232,14226,Treatment
5276,14505,Treatment
1177,14322,Treatment
9612,14060,Treatment
7506,14433,Treatment
3990,14203,Treatment
6954,14234,Treatment
11275,14267,Treatment
10991,14317,Treatment
2412,14350,Treatment
11960,14168,Treatment
8203,14338,Treatment
6268,14351,Treatment
10576,14160,Treatment
819,14267,Treatment
6086,14463,Treatment
7681,14360,Treatment
3349,14497,Treatment
3737,14414,Treatment
9823,14427,Treatment
12826,14111,Treatment
7433,14436,Treatment
10909,14297,Treatment
961,14322,Treatment
13452,14342,Treatment
7126,14345,Treatment
3153,14438,Treatment
6308,14350,Treatment
10986,14560,Treatment
12873,14363,Treatment
9776,14345,Treatment
13414,14540,Treatment
314,14281,Treatment
7084,14209,Treatment
6342,14598,Treatment
4326,14299,Treatment
6064,14336,Treatment
6396,14531,Treatment
10691,14338,Treatment
13968,14220,Treatment
10893,14165,Treatment
4493,14324,Treatment
2652,14490,Treatment
9172,14323,Treatment
8577,14210,Treatment
13956,14261,Treatment
2829,14315,Treatment
12398,14379,Treatment
3024,14327,Treatment
6957,14237,Treatment
8089,14359,Treatment
8858,14268,Treatment
170,14277,Treatment
11497,14352,Treatment
11901,14331,Treatment
12738,14284,Treatment
11559,14203,Treatment
9756,14203,Treatment
4098,14313,Treatment
1562,14335,Treatment
7679,14379,Treatment
401,14252,Treatment
6530,14349,Treatment
11256,14233,Treatment
12496,14241,Treatment
13155,14424,Treatment
11719,14395,Treatment
1142,14300,Treatment
1254,14443,Treatment
7080,14471,Treatment
520,14217,Treatment
11999,14408,Treatment
7330,14494,Treatment
10637,14312,Treatment
11247,14256,Treatment
8234,14236,Treatment
13691,14444,Treatment
11600,14401,Treatment
11439,14447,Treatment
8120,14235,Treatment
6549,14285,Treatment
4057,14295,Treatment
6075,14406,Treatment
9604,14341,Treatment
10820,14242,Treatment
1399,14345,Treatment
6359,14320,Treatment
4682,14371,Treatment
9693,14232,Treatment
9064,14494,Treatment
11342,14273,Treatment
8058,14315,Treatment
12126,14555,Treatment
8096,14241,Treatment
5726,14342,Treatment
8873,14484,Treatment
200,14492,Treatment
4555,14401,Treatment
13082,14223,Treatment
6523,14099,Treatment
10254,14486,Treatment
5518,14240,Treatment
10144,14184,Treatment
9785,14567,Treatment
3181,14115,Treatment
4209,14339,Treatment
7872,14160,Treatment
5819,14389,Treatment
7493,14345,Treatment
2017,14441,Treatment
11879,14335,Treatment
999,14343,Treatment
12909,14278,Treatment
13209,14322,Treatment
12274,14428,Treatment
8760,14080,Treatment
5676,14241,Treatment
11989,14270,Treatment
2723,14505,Treatment
4678,14258,Treatment
6256,14342,Treatment
9784,14372,Treatment
1276,14541,Treatment
623,14205,Treatment
1903,14176,Treatment
1727,14281,Treatment
11404,14566,Treatment
7093,14391,Treatment
6243,14346,Treatment
722,14361,Treatment
12493,14250,Treatment
2876,14220,Treatment
6721,14416,Treatment
9445,14497,Treatment
12805,14389,Treatment
1670,14331,Treatment
11647,14219,Treatment
1133,14291,Treatment
10400,14526,Treatment
12977,14015,Treatment
12294,14527,Treatment
1264,14324,Treatment
9537,14299,Treatment
5707,14355,Treatment
2812,14316,Treatment
3807,14062,Treatment
4978,14273,Treatment
10272,14421,Treatment
13806,14474,Treatment
3062,14225,Treatment
9523,14313,Treatment
1534,14186,Treatment
1673,14331,Treatment
208,14449,Treatment
5266,14317,Treatment
9071,14285,Treatment
13924,14154,Treatment
3376,14364,Treatment
4657,14265,Treatment
8940,14316,Treatment
10028,14240,Treatment
3690,14201,Treatment
10976,14320,Treatment
11211,14267,Treatment
3461,14473,Treatment
5372,14163,Treatment
10500,14252,Treatment
9752,14271,Treatment
5096,14156,Treatment
4033,14388,Treatment
1440,14054,Treatment
3985,14271,Treatment
2581,14377,Treatment
5541,14459,Treatment
12778,14175,Treatment
10165,14307,Treatment
4187,14305,Treatment
4331,14482,Treatment
424,14501,Treatment
1749,14239,Treatment
2719,14243,Treatment
7106,14268,Treatment
12166,14055,Treatment
10045,14367,Treatment
9547,14404,Treatment
2552,14462,Treatment
6652,14257,Treatment
3177,14573,Treatment
10732,14191,Treatment
8810,14196,Treatment
4949,14469,Treatment
6150,14235,Treatment
10819,14340,Treatment
10270,14360,Treatment
6392,14361,Treatment
1607,14384,Treatment
2496,14266,Treatment
9677,14325,Treatment
11380,14025,Treatment
10102,14386,Treatment
728,14032,Treatment
1497,14370,Treatment
13865,14365,Treatment
5422,14496,Treatment
11495,14513,Treatment
10182,14434,Treatment
5273,14440,Treatment
4700,14376,Treatment
2231,14273,Treatment
9496,14226,Treatment
3081,14272,Treatment
13242,14528,Treatment
257,14370,Treatment
11070,14296,Treatment
10426,14307,Treatment
4157,14365,Treatment
13669,14316,Treatment
10338,14417,Treatment
5191,14183,Treatment
2807,14250,Treatment
3324,14119,Treatment
240,14389,Treatment
5928,14414,Treatment
9139,14420,Treatment
4952,14307,Treatment
1330,14463,Treatment
7257,14249,Treatment
11195,14276,Treatment
1580,14473,Treatment
12470,14048,Treatment
7167,14516,Treatment
11952,14497,Treatment
9132,14425,Treatment
5153,14358,Treatment
13940,14430,Treatment
9816,14159,Treatment
7904,14373,Treatment
2899,14488,Treatment
13473,14432,Treatment
5915,14286,Treatment
8377,14358,Treatment
6080,14275,Treatment
6142,14263,Treatment
13544,14213,Treatment
1658,14420,Treatment
1307,14236,Treatment
11218,14201,Treatment
5412,14448,Treatment
2670,14232,Treatment
7884,14238,Treatment
7740,14357,Treatment
7035,14191,Treatment
9491,14457,Treatment
8152,14331,Treatment
6677,14529,Treatment
3972,14310,Treatment
7088,14306,Treatment
1081,14145,Treatment
13828,14387,Treatment
2243,14482,Treatment
12122,14281,Treatment
486,14454,Treatment
8337,14357,Treatment
5259,14245,Treatment
1621,14392,Treatment
9484,14370,Treatment
5396,14256,Treatment
6688,14530,Treatment
6478,14369,Treatment
3660,14370,Treatment
2760,14343,Treatment
3061,14413,Treatment
7508,14420,Treatment
4524,14310,Treatment
4418,14469,Treatment
6017,14319,Treatment
6225,14413,Treatment
10475,14423,Treatment
13416,14513,Treatment
12881,14200,Treatment
2196,14270,Treatment
6193,14410,Treatment
12332,14372,Treatment
13583,14248,Treatment
13230,14317,Treatment
13105,14262,Treatment
3808,14167,Treatment
1353,14533,Treatment
10778,14210,Treatment
13394,14299,Treatment
10101,14300,Treatment
4690,14394,Treatment
5114,14155,Treatment
4996,14295,Treatment
10052,14394,Treatment
10063,14332,Treatment
9786,14314,Treatment
842,14360,Treatment
1447,14454,Treatment
6735,14296,Treatment
12861,14220,Treatment
8680,14290,Treatment
10905,14284,Treatment
7978,14286,Treatment
12313,14297,Treatment
11613,14137,Treatment
5505,14218,Treatment
1135,14380,Treatment
9732,14315,Treatment
1780,14141,Treatment
11587,14449,Treatment
10973,14184,Treatment
1573,14431,Treatment
889,14383,Treatment
13693,14208,Treatment
2202,14206,Treatment
3139,14323,Treatment
6619,14543,Treatment
2315,14431,Treatment
498,14221,Treatment
3391,14433,Treatment
794,14107,Treatment
7754,14367,Treatment
3192,14336,Treatment
3218,14428,Treatment
12534,14463,Treatment
5575,14617,Treatment
13797,14025,Treatment
7259,14222,Treatment
3492,14458,Treatment
8752,14446,Treatment
10191,14432,Treatment
11420,14060,Treatment
7217,14514,Treatment
6766,14318,Treatment
5228,14565,Treatment
3905,14333,Treatment
5953,14399,Treatment
9292,14447,Treatment
9931,14300,Treatment
6194,14091,Treatment
157,14404,Treatment
8907,14335,Treatment
4561,14433,Treatment
12862,14326,Treatment
1979,14364,Treatment
13051,14380,Treatment
4602,14302,Treatment
1146,14190,Treatment
938,14196,Treatment
8821,14426,Treatment
12221,14333,Treatment
6914,14202,Treatment
6759,14527,Treatment
2074,14467,Treatment
259,14171,Treatment
8150,14431,Treatment
6726,14207,Treatment
1671,14168,Treatment
13871,14273,Treatment
2271,14272,Treatment
7714,14221,Treatment
7074,14327,Treatment
9609,14342,Treatment
9051,14229,Treatment
8215,14327,Treatment
458,14280,Treatment
887,14151,Treatment
8925,14340,Treatment
3306,14229,Treatment
6260,14380,Treatment
9505,14262,Treatment
1034,14281,Treatment
3499,14256,Treatment
2655,14193,Treatment
1286,14281,Treatment
9114,14100,Treatment
10293,14385,Treatment
5029,14158,Treatment
9963,14301,Treatment
1757,14469,Treatment
10965,14372,Treatment
6699,14324,Treatment
4423,14170,Treatment
5411,14372,Treatment
8248,14341,Treatment
1022,14098,Treatment
11266,14452,Treatment
2997,14437,Treatment
7896,14464,Treatment
2884,14330,Treatment
4125,14504,Treatment
12276,14396,Treatment
8579,14260,Treatment
3319,14300,Treatment
9303,14328,Treatment
6054,14289,Treatment
13962,14528,Treatment
13844,14301,Treatment
2715,14301,Treatment
10061,14340,Treatment
7587,14518,Treatment
7510,14430,Treatment
11336,14358,Treatment
3896,14300,Treatment
12312,14312,Treatment
7144,14276,Treatment
9938,14432,Treatment
1347,14286,Treatment
13360,14260,Treatment
11115,14333,Treatment
7748,14303,Treatment
3433,14166,Treatment
1482,14272,Treatment
12678,14397,Treatment
6817,14203,Treatment
11764,14411,Treatment
9898,14366,Treatment
11196,14509,Treatment
12408,14405,Treatment
4579,14265,Treatment
8965,14281,Treatment
12355,14317,Treatment
6315,14257,Treatment
4008,14386,Treatment
12088,14341,Treatment
843,14224,Treatment
557,14206,Treatment
10215,14304,Treatment
4485,14243,Treatment
11651,14535,Treatment
8121,14232,Treatment
91,14510,Treatment
5952,14371,Treatment
11637,14477,Treatment
4864,14392,Treatment
2384,14470,Treatment
8242,14198,Treatment
10969,14165,Treatment
1493,14389,Treatment
8602,14218,Treatment
9314,14412,Treatment
293,14390,Treatment
932,14324,Treatment
3133,14427,Treatment
7585,14264,Treatment
6323,14447,Treatment
6095,14245,Treatment
13734,14475,Treatment
6882,14372,Treatment
13235,14052,Treatment
4321,14169,Treatment
11459,14349,Treatment
10360,14516,Treatment
11161,14258,Treatment
1283,14421,Treatment
7912,14443,Treatment
964,14419,Treatment
10902,14200,Treatment
9302,14471,Treatment
6561,14127,Treatment
12123,14418,Treatment
3358,14219,Treatment
8561,14309,Treatment
2030,14416,Treatment
8251,14479,Treatment
13971,14361,Treatment
3563,14387,Treatment
4168,14342,Treatment
12931,14165,Treatment
13742,14296,Treatment
163,14437,Treatment
9628,14295,Treatment
7964,14392,Treatment
10654,14173,Treatment
5340,14381,Treatment
10759,14239,Treatment
12925,14421,Treatment
12062,14253,Treatment
8571,14403,Treatment
13432,14262,Treatment
12431,14547,Treatment
2164,14346,Treatment
9886,14643,Treatment
3664,14451,Treatment
4709,14188,Treatment
13556,14399,Treatment
10206,14163,Treatment
11975,14397,Treatment
9767,14339,Treatment
8503,14128,Treatment
2942,14404,Treatment
9193,14193,Treatment
1130,14238,Treatment
9990,14275,Treatment
7390,14324,Treatment
5673,14441,Treatment
5866,14327,Treatment
7134,14410,Treatment
12289,14292,Treatment
64,14456,Treatment
4132,14302,Treatment
1209,14459,Treatment
344,14444,Treatment
9380,14270,Treatment
7290,14142,Treatment
11445,14247,Treatment
5554,14391,Treatment
3193,14187,Treatment
4316,14323,Treatment
7677,14391,Treatment
6905,14256,Treatment
6460,14251,Treatment
5221,14320,Treatment
6942,14309,Treatment
3606,14490,Treatment
11816,14441,Treatment
11068,14410,Treatment
8759,14327,Treatment
7850,14398,Treatment
1908,14250,Treatment
13329,14180,Treatment
11513,14282,Treatment
3543,14288,Treatment
10662,14292,Treatment
4706,14333,Treatment
5308,14370,Treatment
2118,14202,Treatment
4245,14560,Treatment
6719,14405,Treatment
13161,14419,Treatment
9310,14355,Treatment
7281,14292,Treatment
9318,14433,Treatment
6042,14169,Treatment
4104,14584,Treatment
12215,14197,Treatment
12623,14523,Treatment
5101,14389,Treatment
6716,14263,Treatment
10058,14137,Treatment
11479,14327,Treatment
2841,14342,Treatment
9393,14328,Treatment
8451,14144,Treatment
7109,14403,Treatment
599,14248,Treatment
5801,14374,Treatment
7179,14279,Treatment
2191,14400,Treatment
12857,14445,Treatment
10419,14366,Treatment
245,14391,Treatment
6447,14407,Treatment
10731,14282,Treatment
3557,14414,Treatment
7354,14283,Treatment
5485,14381,Treatment
9,14628,Treatment
1043,14135,Treatment
12277,14492,Treatment
6170,14307,Treatment
13944,14149,Treatment
10290,14376,Treatment
10626,14230,Treatment
4483,14557,Treatment
10300,14399,Treatment
10868,14411,Treatment
11855,14363,Treatment
6321,14305,Treatment
10763,14341,Treatment
12982,14247,Treatment
12645,14410,Treatment
7062,14581,Treatment
12227,14195,Treatment
13425,14402,Treatment
9243,14251,Treatment
8348,14340,Treatment
7930,14420,Treatment
8681,14472,Treatment
12229,14365,Treatment
8727,14339,Treatment
13706,14077,Treatment
12606,14313,Treatment
1616,14277,Treatment
6535,14433,Treatment
10788,14362,Treatment
12291,14416,Treatment
4404,14327,Treatment
13144,14351,Treatment
10504,14410,Treatment
5038,14135,Treatment
425,14313,Treatment
8065,14436,Treatment
9220,14411,Treatment
301,14413,Treatment
8330,14402,Treatment
2980,14305,Treatment
9489,14255,Treatment
9367,14405,Treatment
4234,14428,Treatment
10223,14424,Treatment
12945,14426,Treatment
9827,14224,Treatment
6979,14266,Treatment
5536,14507,Treatment
11077,14339,Treatment
8661,14424,Treatment
1315,14440,Treatment
6742,14232,Treatment
6337,14315,Treatment
10827,14451,Treatment
8127,14303,Treatment
10875,14250,Treatment
6240,14301,Treatment
2299,14601,Treatment
5642,14416,Treatment
6100,14374,Treatment
9700,14291,Treatment
7688,14632,Treatment
4672,14366,Treatment
2576,14237,Treatment
4699,14324,Treatment
3087,14243,Treatment
4114,14419,Treatment
7722,14305,Treatment
11084,14330,Treatment
13650,14412,Treatment
7660,14289,Treatment
13277,14531,Treatment
3313,14368,Treatment
3,14274,Treatment
12962,14276,Treatment
10529,14196,Treatment
3489,14379,Treatment
4016,14309,Treatment
12329,14359,Treatment
9436,14426,Treatment
3459,14305,Treatment
8190,14273,Treatment
6682,14331,Treatment
47,14413,Treatment
7374,14171,Treatment
10380,14243,Treatment
9088,14316,Treatment
6098,14467,Treatment
4094,14407,Treatment
9262,14258,Treatment
12414,14335,Treatment
11169,14186,Treatment
686,14406,Treatment
9965,14207,Treatment
13348,14288,Treatment
563,14462,Treatment
8216,14394,Treatment
5622,14384,Treatment
13316,14397,Treatment
13041,14577,Treatment
9399,14538,Treatment
6764,14540,Treatment
2765,14400,Treatment
5906,14523,Treatment
8153,14207,Treatment
9447,14214,Treatment
11733,14190,Treatment
2357,14457,Treatment
153,14299,Treatment
6953,14333,Treatment
4953,14150,Treatment
13488,14323,Treatment
4536,14153,Treatment
12607,14156,Treatment
3932,14192,Treatment
2224,14316,Treatment
29,14491,Treatment
402,14254,Treatment
2561,14274,Treatment
2792,14172,Treatment
3460,14408,Treatment
11047,14226,Treatment
5940,14389,Treatment
10122,14307,Treatment
12845,14493,Treatment
12788,14441,Treatment
5656,14534,Treatment
11221,14251,Treatment
1831,14427,Treatment
1549,14340,Treatment
13729,14389,Treatment
1606,14492,Treatment
6967,14303,Treatment
2621,14528,Treatment
6206,14250,Treatment
7957,14529,Treatment
10998,14380,Treatment
10175,14327,Treatment
1716,14412,Treatment
3118,14623,Treatment
2099,14239,Treatment
5248,14320,Treatment
583,14096,Treatment
7114,14118,Treatment
4448,14388,Treatment
10916,14257,Treatment
2996,14228,Treatment
5419,14256,Treatment
2081,14311,Treatment
10748,14203,Treatment
832,14332,Treatment
5016,14365,Treatment
10016,14386,Treatment
4136,14400,Treatment
13712,14300,Treatment
4590,14362,Treatment
10277,14262,Treatment
197,14265,Treatment
457,14288,Treatment
12279,14453,Treatment
10064,14235,Treatment
5813,14177,Treatment
12745,14452,Treatment
2246,14280,Treatment
270,14604,Treatment
8086,14254,Treatment
5440,14312,Treatment
7064,14147,Treatment
2852,14335,Treatment
4049,14382,Treatment
13059,14422,Treatment
4701,14426,Treatment
6303,14323,Treatment
934,14479,Treatment
2217,14365,Treatment
9405,14408,Treatment
12472,14354,Treatment
8526,14351,Treatment
10032,14324,Treatment
2404,14408,Treatment
12513,14433,Treatment
13733,14426,Treatment
6312,14360,Treatment
10644,14359,Treatment
12231,14304,Treatment
12343,14401,Treatment
3301,14168,Treatment
5446,14172,Treatment
10716,14302,Treatment
5077,14462,Treatment
8362,14432,Treatment
2623,14315,Treatment
6417,14292,Treatment
4620,14332,Treatment
1827,14429,Treatment
8894,14499,Treatment
7766,14388,Treatment
8168,14180,Treatment
7457,14358,Treatment
1038,14376,Treatment
1772,14356,Treatment
4531,14355,Treatment
6385,14293,Treatment
12124,14220,Treatment
5339,14540,Treatment
3708,14188,Treatment
201,14515,Treatment
5356,14339,Treatment
7825,14375,Treatment
4372,14434,Treatment
9835,14469,Treatment
11691,14260,Treatment
12825,14384,Treatment
4669,14304,Treatment
11156,14149,Treatment
3365,14208,Treatment
2467,14310,Treatment
2978,14471,Treatment
10600,14232,Treatment
11564,14357,Treatment
5470,14283,Treatment
149,14405,Treatment
8441,14320,Treatment
4400,14297,Treatment
5567,14392,Treatment
2006,14306,Treatment
4139,14412,Treatment
1391,14119,Treatment
1569,14148,Treatment
175,14345,Treatment
11529,14201,Treatment
7595,14473,Treatment
13763,14309,Treatment
13328,14217,Treatment
13261,14229,Treatment
7376,14492,Treatment
2456,14398,Treatment
13403,14472,Treatment
8763,14244,Treatment
13019,14312,Treatment
2183,14287,Treatment
7419,14129,Treatment
6430,14363,Treatment
3684,14343,Treatment
8715,14127,Treatment
13969,14230,Treatment
8539,14360,Treatment
9655,14395,Treatment
12765,14300,Treatment
11375,14335,Treatment
7631,14525,Treatment
1119,14329,Treatment
1151,14456,Treatment
10155,14243,Treatment
3156,14211,Treatment
3615,14360,Treatment
6173,14412,Treatment
11466,14362,Treatment
7327,14515,Treatment
12372,14499,Treatment
2334,14394,Treatment
1932,14351,Treatment
11225,14364,Treatment
4024,14332,Treatment
12196,14315,Treatment
10549,14379,Treatment
1950,14426,Treatment
9167,14299,Treatment
5384,14171,Treatment
4069,14173,Treatment
2699,14371,Treatment
5867,14299,Treatment
11033,14354,Treatment
9337,14241,Treatment
6664,14276,Treatment
1707,14334,Treatment
10068,14355,Treatment
10569,14389,Treatment
12484,14608,Treatment
9464,14232,Treatment
3832,14282,Treatment
9656,14282,Treatment
3132,14486,Treatment
3091,14352,Treatment
13939,14478,Treatment
3227,14331,Treatment
7915,14409,Treatment
10603,14483,Treatment
13542,14250,Treatment
1547,14395,Treatment
4932,14217,Treatment
10224,14350,Treatment
7410,14320,Treatment
12347,14288,Treatment
8151,14379,Treatment
431,14377,Treatment
6165,14362,Treatment
2499,14440,Treatment
6534,14555,Treatment
8085,14238,Treatment
13047,14421,Treatment
7082,14436,Treatment
6182,14283,Treatment
12801,14360,Treatment
10124,14249,Treatment
13884,14352,Treatment
5005,14325,Treatment
13118,14197,Treatment
9117,14405,Treatment
5204,14547,Treatment
9277,14153,Treatment
12373,14231,Treatment
5035,14493,Treatment
5258,14202,Treatment
6470,14161,Treatment
12259,14258,Treatment
1099,14587,Treatment
7095,14294,Treatment
594,14146,Treatment
9161,14315,Treatment
8929,14251,Treatment
5830,14412,Treatment
1825,14360,Treatment
9907,14158,Treatment
835,14339,Treatment
4954,14179,Treatment
10495,14309,Treatment
6483,14480,Treatment
10434,14314,Treatment
1667,14153,Treatment
12529,14430,Treatment
10722,14159,Treatment
8341,14425,Treatment
9565,14356,Treatment
9818,14230,Treatment
2182,14439,Treatment
9060,14505,Treatment
12777,14257,Treatment
6657,14327,Treatment
13386,14313,Treatment
11543,14543,Treatment
7739,14448,Treatment
12001,14103,Treatment
1563,14214,Treatment
1302,14256,Treatment
1538,14203,Treatment
9038,14231,Treatment
10079,14427,Treatment
9144,14422,Treatment
11841,14240,Treatment
3856,14327,Treatment
11463,14171,Treatment
13463,14454,Treatment
9008,14395,Treatment
11785,14274,Treatment
12023,14245,Treatment
3162,14230,Treatment
6587,14435,Treatment
10579,14435,Treatment
10436,14376,Treatment
10336,14313,Treatment
5870,14368,Treatment
13942,14287,Treatment
10799,14175,Treatment
9027,14502,Treatment
7516,14488,Treatment
8444,14473,Treatment
13522,14201,Treatment
10963,14392,Treatment
2513,14422,Treatment
3546,14298,Treatment
11700,14287,Treatment
8974,14448,Treatment
13053,14238,Treatment
13083,14414,Treatment
6284,14325,Treatment
2720,14166,Treatment
5019,14146,Treatment
11615,14215,Treatment
12767,14429,Treatment
10920,14330,Treatment
184,14316,Treatment
13823,14381,Treatment
10548,14100,Treatment
10979,14515,Treatment
5403,14344,Treatment
5103,14272,Treatment
12386,14422,Treatment
3742,14421,Treatment
5489,14248,Treatment
4621,14413,Treatment
9531,14306,Treatment
3414,14186,Treatment
13518,14349,Treatment
5678,14241,Treatment
8200,14166,Treatment
10608,14270,Treatment
12935,14327,Treatment
12809,14371,Treatment
5722,14363,Treatment
3781,14348,Treatment
2848,14459,Treatment
10550,14466,Treatment
1937,14409,Treatment
12091,14471,Treatment
6438,14181,Treatment
2473,14286,Treatment
11240,14354,Treatment
10431,14383,Treatment
12710,14363,Treatment
4798,14174,Treatment
9309,14400,Treatment
857,14210,Treatment
1105,14475,Treatment
9185,14418,Treatment
1885,14481,Treatment
6482,14351,Treatment
6013,14351,Treatment
13836,14518,Treatment
9166,14377,Treatment
81,14237,Treatment
12760,14198,Treatment
6936,14515,Treatment
4194,14421,Treatment
13339,14035,Treatment
10055,14592,Treatment
9750,14295,Treatment
7288,14538,Treatment
5160,14551,Treatment
2785,14304,Treatment
10671,14317,Treatment
8423,14357,Treatment
3584,14178,Treatment
352,14173,Treatment
5388,14244,Treatment
837,14364,Treatment
6353,14488,Treatment
387,14521,Treatment
12742,14521,Treatment
12024,14291,Treatment
10213,14188,Treatment
5808,14179,Treatment
2530,14455,Treatment
12182,14430,Treatment
4586,14161,Treatment
5317,14421,Treatment
12531,14298,Treatment
3728,14404,Treatment
8773,14224,Treatment
3085,14148,Treatment
34,14334,Treatment
4825,14476,Treatment
5231,14518,Treatment
4638,14387,Treatment
13445,14276,Treatment
1646,14311,Treatment
6550,14403,Treatment
6026,14311,Treatment
4584,14254,Treatment
9904,14326,Treatment
4414,14471,Treatment
906,14392,Treatment
12653,14502,Treatment
12305,14345,Treatment
5167,14385,Treatment
5082,14281,Treatment
7344,14484,Treatment
3713,14152,Treatment
846,14298,Treatment
120,14379,Treatment
5333,14160,Treatment
959,14319,Treatment
12186,14348,Treatment
11282,14610,Treatment
12385,14448,Treatment
10807,14236,Treatment
13238,14658,Treatment
2199,14141,Treatment
6843,14400,Treatment
10442,14612,Treatment
11217,14342,Treatment
5999,14185,Treatment
7231,14406,Treatment
6276,14428,Treatment
12351,14317,Treatment
4785,14461,Treatment
8755,14441,Treatment
4017,14352,Treatment
12075,14443,Treatment
2381,14439,Treatment
5006,14400,Treatment
10033,14263,Treatment
5314,14208,Treatment
7647,14285,Treatment
10863,14471,Treatment
11146,14457,Treatment
3154,14397,Treatment
5735,14398,Treatment
13736,14491,Treatment
10253,14316,Treatment
4663,14390,Treatment
3146,14503,Treatment
7524,14297,Treatment
1490,14421,Treatment
9332,14473,Treatment
13131,14364,Treatment
6287,14228,Treatment
2832,14277,Treatment
3770,14354,Treatment
5910,14370,Treatment
12366,14422,Treatment
6697,14347,Treatment
2612,14288,Treatment
9319,14623,Treatment
1612,14462,Treatment
13255,14417,Treatment
11232,14415,Treatment
2354,14285,Treatment
8916,14140,Treatment
322,14317,Treatment
3278,14340,Treatment
11948,14339,Treatment
8046,14458,Treatment
12885,14178,Treatment
615,14388,Treatment
9576,14271,Treatment
11775,14478,Treatment
11662,14359,Treatment
11623,14561,Treatment
4533,14352,Treatment
3244,14474,Treatment
8787,14289,Treatment
2437,14442,Treatment
2091,14487,Treatment
12076,14234,Treatment
9563,14265,Treatment
4849,14377,Treatment
8464,14256,Treatment
3890,14297,Treatment
1745,14270,Treatment
12858,14195,Treatment
5478,14336,Treatment
7169,14356,Treatment
8533,14252,Treatment
13745,14329,Treatment
9557,14179,Treatment
735,14235,Treatment
1836,14243,Treatment
9470,14306,Treatment
2948,14273,Treatment
7322,14365,Treatment
